2002	127065841	82	28604.5919	Asia_Japan
2007	127467972	82.603	31656.06806	Asia_Japan
1952	607914	43.158	1546.907807	Asia_Jordan
1957	746559	45.669	1886.080591	Asia_Jordan
1962	933559	48.126	2348.009158	Asia_Jordan
1967	1255058	51.629	2741.796252	Asia_Jordan
1972	1613551	56.528	2110.856309	Asia_Jordan
1977	1937652	61.134	2852.351568	Asia_Jordan
1982	2347031	63.739	4161.415959	Asia_Jordan
1987	2820042	65.869	4448.679912	Asia_Jordan
1992	3867409	68.015	3431.593647	Asia_Jordan
1997	4526235	69.772	3645.379572	Asia_Jordan
2002	5307470	71.263	3844.917194	Asia_Jordan
2007	6053193	72.535	4519.461171	    Asia_Jordan
1952	6464046	42.27	853.540919	Africa_Kenya
1957	7454779	44.686	944.4383152	Africa_Kenya
1962	8678557	47.949	896.9663732	Africa_Kenya
1967	10191512	50.654	1056.736457	Africa_Kenya
1972	12044785	53.559	1222.359968	Africa_Kenya
1977	14500404	56.155	1267.613204	Africa_Kenya
1982	17661452	58.766	1348.225791	Africa_Kenya
1987	21198082	59.339	1361.936856	Africa_Kenya
1992	25020539	59.285	1341.921721	Africa_Kenya
1997	28263827	54.407	1360.485021	Africa_Kenya
2002	31386842	50.992	1287.514732	Africa_Kenya
2007	35610177	54.11	1463.249282	Africa_Kenya
1952	8865488	50.056	1088.277758	    Asia_Korea, Dem. Rep.
1957	9411381	54.081	1571.134655	    Asia_Korea, Dem. Rep.
1962	10917494	56.656	1621.693598	Asia_Korea, Dem. Rep.
1967	12617009	59.942	2143.540609	Asia_Korea, Dem. Rep.
1972	14781241	63.983	3701.621503	Asia_Korea, Dem. Rep.
1977	16325320	67.159	4106.301249	Asia_Korea, Dem. Rep.
1982	17647518	69.1	4106.525293	Asia_Korea, Dem. Rep.
1987	19067554	70.647	4106.492315	Asia_Korea, Dem. Rep.
1992	20711375	69.978	3726.063507	Asia_Korea, Dem. Rep.
1997	21585105	67.727	1690.756814	Asia_Korea, Dem. Rep.
2002	22215365	66.662	1646.758151	Asia_Korea, Dem. Rep.
2007	23301725	67.297	1593.06548	Asia_Korea, Dem. Rep.
1952	20947571	47.453	1030.592226	Asia_Korea, Rep.
1957	22611552	52.681	1487.593537	Asia_Korea, Rep.
1962	26420307	55.292	1536.344387	Asia_Korea, Rep.
1967	30131000	57.716	2029.228142	Asia_Korea, Rep.
1972	33505000	62.612	3030.87665	Asia_Korea, Rep.
1977	36436000	64.766	4657.22102	Asia_Korea, Rep.
1982	39326000	67.123	5622.942464	Asia_Korea, Rep.
1987	41622000	69.81	8533.088805	Asia_Korea, Rep.
1992	43805450	72.244	12104.27872	Asia_Korea, Rep.
1997	46173816	74.647	15993.52796	Asia_Korea, Rep.
2002	47969150	77.045	19233.98818	Asia_Korea, Rep.
2007	49044790	78.623	23348.13973	Asia_Korea, Rep.
1952	160000	55.565	108382.3529	Asia_Kuwait
1957	212846	58.033	113523.1329	Asia_Kuwait
1962	358266	60.47	95458.11176	Asia_Kuwait
1967	575003	64.624	80894.88326	Asia_Kuwait
1972	841934	67.712	109347.867	Asia_Kuwait
1977	1140357	69.343	59265.47714	Asia_Kuwait
1982	1497494	71.309	31354.03573	Asia_Kuwait
1987	1891487	74.174	28118.42998	Asia_Kuwait
1992	1418095	75.19	34932.91959	Asia_Kuwait
1997	1765345	76.156	40300.61996	Asia_Kuwait
2002	2111561	76.904	35110.10566	Asia_Kuwait
2007	2505559	77.588	47306.98978	Asia_Kuwait
1952	1439529	55.928	4834.804067	Asia_Lebanon
1957	1647412	59.489	6089.786934	Asia_Lebanon
1962	1886848	62.094	5714.560611	Asia_Lebanon
1967	2186894	63.87	6006.983042	Asia_Lebanon
1972	2680018	65.421	7486.384341	Asia_Lebanon
1977	3115787	66.099	8659.696836	Asia_Lebanon
1982	3086876	66.983	7640.519521	Asia_Lebanon
1987	3089353	67.926	5377.091329	Asia_Lebanon
1992	3219994	69.292	6890.806854	Asia_Lebanon
1997	3430388	70.265	8754.96385	Asia_Lebanon
2002	3677780	71.028	9313.93883	Asia_Lebanon
2007	3921278	71.993	10461.05868	Asia_Lebanon
1952	748747	42.138	298.8462121	Africa_Lesotho
1957	813338	45.047	335.9971151	Africa_Lesotho
1962	893143	47.747	411.8006266	Africa_Lesotho
1967	996380	48.492	498.6390265	Africa_Lesotho
1972	1116779	49.767	496.5815922	Africa_Lesotho
1977	1251524	52.208	745.3695408	Africa_Lesotho
1982	1411807	55.078	797.2631074	Africa_Lesotho
1987	1599200	57.18	773.9932141	Africa_Lesotho
1992	1803195	59.685	977.4862725	Africa_Lesotho
1997	1982823	55.558	1186.147994	Africa_Lesotho
2002	2046772	44.593	1275.184575	Africa_Lesotho
2007	2012649	42.592	1569.331442	Africa_Lesotho
1952	863308	38.48	575.5729961	Africa_Liberia
1957	975950	39.486	620.9699901	Africa_Liberia
1962	1112796	40.502	634.1951625	Africa_Liberia
1967	1279406	41.536	713.6036483	Africa_Liberia
1972	1482628	42.614	803.0054535	Africa_Liberia
1977	1703617	43.764	640.3224383	Africa_Liberia
1982	1956875	44.852	572.1995694	Africa_Liberia
1987	2269414	46.027	506.1138573	Africa_Liberia
1992	1912974	40.802	636.6229191	Africa_Liberia
1997	2200725	42.221	609.1739508	Africa_Liberia
2002	2814651	43.753	531.4823679	Africa_Liberia
2007	3193942	45.678	414.5073415	Africa_Liberia
1952	1019729	42.723	2387.54806	Africa_Libya
1957	1201578	45.289	3448.284395	Africa_Libya
1962	1441863	47.808	6757.030816	Africa_Libya
1967	1759224	50.227	18772.75169	Africa_Libya
1972	2183877	52.773	21011.49721	Africa_Libya
1977	2721783	57.442	21951.21176	Africa_Libya
1982	3344074	62.155	17364.27538	Africa_Libya
1987	3799845	66.234	11770.5898	Africa_Libya
1992	4364501	68.755	9640.138501	Africa_Libya
1997	4759670	71.555	9467.446056	Africa_Libya
2002	5368585	72.737	9534.677467	Africa_Libya
2007	6036914	73.952	12057.49928	Africa_Libya
1952	4762912	36.681	1443.011715	Africa_Madagascar
1957	5181679	38.865	1589.20275	Africa_Madagascar
1962	5703324	40.848	1643.38711	Africa_Madagascar
1967	6334556	42.881	1634.047282	Africa_Madagascar
1972	7082430	44.851	1748.562982	Africa_Madagascar
1977	8007166	46.881	1544.228586	Africa_Madagascar
1982	9171477	48.969	1302.878658	Africa_Madagascar
1987	10568642	49.35	1155.441948	Africa_Madagascar
1992	12210395	52.214	1040.67619	Africa_Madagascar
1997	14165114	54.978	986.2958956	Africa_Madagascar
2002	16473477	57.286	894.6370822	Africa_Madagascar
2007	19167654	59.443	1044.770126	Africa_Madagascar
1952	2917802	36.256	369.1650802	Africa_Malawi
1957	3221238	37.207	416.3698064	Africa_Malawi
1962	3628608	38.41	427.9010856	Africa_Malawi
1967	4147252	39.487	495.5147806	Africa_Malawi
1972	4730997	41.766	584.6219709	Africa_Malawi
1977	5637246	43.767	663.2236766	Africa_Malawi
1982	6502825	45.642	632.8039209	Africa_Malawi
1987	7824747	47.457	635.5173634	Africa_Malawi
1992	10014249	49.42	563.2000145	Africa_Malawi
1997	10419991	47.495	692.2758103	Africa_Malawi
2002	11824495	45.009	665.4231186	Africa_Malawi
2007	13327079	48.303	759.3499101	Africa_Malawi
1952	6748378	48.463	1831.132894	Asia_Malaysia
1957	7739235	52.102	1810.066992	Asia_Malaysia
1962	8906385	55.737	2036.884944	Asia_Malaysia
1967	10154878	59.371	2277.742396	Asia_Malaysia
1972	11441462	63.01	2849.09478	Asia_Malaysia
1977	12845381	65.256	3827.921571	Asia_Malaysia
1982	14441916	68	4920.355951	Asia_Malaysia
1987	16331785	69.5	5249.802653	Asia_Malaysia
1992	18319502	70.693	7277.912802	Asia_Malaysia
1997	20476091	71.938	10132.90964	Asia_Malaysia
2002	22662365	73.044	10206.97794	Asia_Malaysia
2007	24821286	74.241	12451.6558	Asia_Malaysia
1952	3838168	33.685	452.3369807	Africa_Mali
1957	4241884	35.307	490.3821867	Africa_Mali
1962	4690372	36.936	496.1743428	Africa_Mali
1967	5212416	38.487	545.0098873	Africa_Mali
1972	5828158	39.977	581.3688761	Africa_Mali
1977	6491649	41.714	686.3952693	Africa_Mali
1982	6998256	43.916	618.0140641	Africa_Mali
1987	7634008	46.364	684.1715576	Africa_Mali
1992	8416215	48.388	739.014375	Africa_Mali
1997	9384984	49.903	790.2579846	Africa_Mali
2002	10580176	51.818	951.4097518	Africa_Mali
2007	12031795	54.467	1042.581557	Africa_Mali
1952	1022556	40.543	743.1159097	Africa_Mauritania
1957	1076852	42.338	846.1202613	Africa_Mauritania
1962	1146757	44.248	1055.896036	Africa_Mauritania
1967	1230542	46.289	1421.145193	Africa_Mauritania
1972	1332786	48.437	1586.851781	Africa_Mauritania
1977	1456688	50.852	1497.492223	Africa_Mauritania
1982	1622136	53.599	1481.150189	Africa_Mauritania
1987	1841240	56.145	1421.603576	Africa_Mauritania
1992	2119465	58.333	1361.369784	Africa_Mauritania
1997	2444741	60.43	1483.136136	Africa_Mauritania
2002	2828858	62.247	1579.019543	Africa_Mauritania
2007	3270065	64.164	1803.151496	Africa_Mauritania
1952	516556	50.986	1967.955707	Africa_Mauritius
1957	609816	58.089	2034.037981	Africa_Mauritius
1962	701016	60.246	2529.067487	Africa_Mauritius
1967	789309	61.557	2475.387562	Africa_Mauritius
1972	851334	62.944	2575.484158	Africa_Mauritius
1977	913025	64.93	3710.982963	Africa_Mauritius
1982	992040	66.711	3688.037739	Africa_Mauritius
1987	1042663	68.74	4783.586903	Africa_Mauritius
1992	1096202	69.745	6058.253846	Africa_Mauritius
1997	1149818	70.736	7425.705295	Africa_Mauritius
2002	1200206	71.954	9021.815894	Africa_Mauritius
2007	1250882	72.801	10956.99112	Africa_Mauritius
1952	30144317	50.789	3478.125529	Americas_Mexico
1957	35015548	55.19	4131.546641	Americas_Mexico
1962	41121485	58.299	4581.609385	Americas_Mexico
1967	47995559	60.11	5754.733883	Americas_Mexico
1972	55984294	62.361	6809.40669	Americas_Mexico
1977	63759976	65.032	7674.929108	Americas_Mexico
1982	71640904	67.405	9611.147541	Americas_Mexico
1987	80122492	69.498	8688.156003	Americas_Mexico
1992	88111030	71.455	9472.384295	Americas_Mexico
1997	95895146	73.67	9767.29753	Americas_Mexico
2002	102479927	74.902	10742.44053	Americas_Mexico
2007	108700891	76.195	11977.57496	Americas_Mexico
1952	800663	42.244	786.5668575	Asia_Mongolia
1957	882134	45.248	912.6626085	Asia_Mongolia
1962	1010280	48.251	1056.353958	Asia_Mongolia
1967	1149500	51.253	1226.04113	Asia_Mongolia
1972	1320500	53.754	1421.741975	Asia_Mongolia
1977	1528000	55.491	1647.511665	Asia_Mongolia
1982	1756032	57.489	2000.603139	Asia_Mongolia
1987	2015133	60.222	2338.008304	Asia_Mongolia
1992	2312802	61.271	1785.402016	Asia_Mongolia
1997	2494803	63.625	1902.2521	Asia_Mongolia
2002	2674234	65.033	2140.739323	Asia_Mongolia
2007	2874127	66.803	3095.772271	Asia_Mongolia
1952	413834	59.164	2647.585601	Europe_Montenegro
1957	442829	61.448	3682.259903	Europe_Montenegro
1962	474528	63.728	4649.593785	Europe_Montenegro
1967	501035	67.178	5907.850937	Europe_Montenegro
1972	527678	70.636	7778.414017	Europe_Montenegro
1977	560073	73.066	9595.929905	Europe_Montenegro
1982	562548	74.101	11222.58762	Europe_Montenegro
1987	569473	74.865	11732.51017	Europe_Montenegro
1992	621621	75.435	7003.339037	Europe_Montenegro
1997	692651	75.445	6465.613349	Europe_Montenegro
2002	720230	73.981	6557.194282	Europe_Montenegro
2007	684736	74.543	9253.896111	Europe_Montenegro
1952	9939217	42.873	1688.20357	Africa_Morocco
1957	11406350	45.423	1642.002314	Africa_Morocco
1962	13056604	47.924	1566.353493	Africa_Morocco
1967	14770296	50.335	1711.04477	Africa_Morocco
1972	16660670	52.862	1930.194975	Africa_Morocco
1977	18396941	55.73	2370.619976	Africa_Morocco
1982	20198730	59.65	2702.620356	Africa_Morocco
1987	22987397	62.677	2755.046991	Africa_Morocco
1992	25798239	65.393	2948.047252	Africa_Morocco
1997	28529501	67.66	2982.101858	Africa_Morocco
2002	31167783	69.615	3258.495584	Africa_Morocco
2007	33757175	71.164	3820.17523	Africa_Morocco
1952	6446316	31.286	468.5260381	Africa_Mozambique
1957	7038035	33.779	495.5868333	Africa_Mozambique
1962	7788944	36.161	556.6863539	Africa_Mozambique
1967	8680909	38.113	566.6691539	Africa_Mozambique
1972	9809596	40.328	724.9178037	Africa_Mozambique
1977	11127868	42.495	502.3197334	Africa_Mozambique
1982	12587223	42.795	462.2114149	Africa_Mozambique
1987	12891952	42.861	389.8761846	Africa_Mozambique
1992	13160731	44.284	410.8968239	Africa_Mozambique
1997	16603334	46.344	472.3460771	Africa_Mozambique
2002	18473780	44.026	633.6179466	Africa_Mozambique
2007	19951656	42.082	823.6856205	Africa_Mozambique
1952	20092996	36.319	331	Asia_Myanmar
1957	21731844	41.905	350	Asia_Myanmar
1962	23634436	45.108	388	Asia_Myanmar
1967	25870271	49.379	349	Asia_Myanmar
1972	28466390	53.07	357	Asia_Myanmar
1977	31528087	56.059	371	Asia_Myanmar
1982	34680442	58.056	424	Asia_Myanmar
1987	38028578	58.339	385	Asia_Myanmar
1992	40546538	59.32	347	Asia_Myanmar
1997	43247867	60.328	415	Asia_Myanmar
2002	45598081	59.908	611	Asia_Myanmar
2007	47761980	62.069	944	Asia_Myanmar
1952	485831	41.725	2423.780443	Africa_Namibia
1957	548080	45.226	2621.448058	Africa_Namibia
1962	621392	48.386	3173.215595	Africa_Namibia
1967	706640	51.159	3793.694753	Africa_Namibia
1972	821782	53.867	3746.080948	Africa_Namibia
1977	977026	56.437	3876.485958	Africa_Namibia
1982	1099010	58.968	4191.100511	Africa_Namibia
1987	1278184	60.835	3693.731337	Africa_Namibia
1992	1554253	61.999	3804.537999	Africa_Namibia
1997	1774766	58.909	3899.52426	Africa_Namibia
2002	1972153	51.479	4072.324751	Africa_Namibia
2007	2055080	52.906	4811.060429	Africa_Namibia
1952	9182536	36.157	545.8657229	Asia_Nepal
1957	9682338	37.686	597.9363558	Asia_Nepal
1962	10332057	39.393	652.3968593	Asia_Nepal
1967	11261690	41.472	676.4422254	Asia_Nepal
1972	12412593	43.971	674.7881296	Asia_Nepal
1977	13933198	46.748	694.1124398	Asia_Nepal
1982	15796314	49.594	718.3730947	Asia_Nepal
1987	17917180	52.537	775.6324501	Asia_Nepal
1992	20326209	55.727	897.7403604	Asia_Nepal
1997	23001113	59.426	1010.892138	Asia_Nepal
2002	25873917	61.34	1057.206311	Asia_Nepal
2007	28901790	63.785	1091.359778	Asia_Nepal
1952	10381988	72.13	8941.571858	Europe_Netherlands
1957	11026383	72.99	11276.19344	Europe_Netherlands
1962	11805689	73.23	12790.84956	Europe_Netherlands
1967	12596822	73.82	15363.25136	Europe_Netherlands
1972	13329874	73.75	18794.74567	Europe_Netherlands
1977	13852989	75.24	21209.0592	Europe_Netherlands
1982	14310401	76.05	21399.46046	Europe_Netherlands
1987	14665278	76.83	23651.32361	Europe_Netherlands
1992	15174244	77.42	26790.94961	Europe_Netherlands
1997	15604464	78.03	30246.13063	Europe_Netherlands
2002	16122830	78.53	33724.75778	Europe_Netherlands
2007	16570613	79.762	36797.93332	Europe_Netherlands
1952	1994794	69.39	10556.57566	Oceania_New Zealand
1957	2229407	70.26	12247.39532	Oceania_New Zealand
1962	2488550	71.24	13175.678	Oceania_New Zealand
1967	2728150	71.52	14463.91893	Oceania_New Zealand
1972	2929100	71.89	16046.03728	Oceania_New Zealand
1977	3164900	72.22	16233.7177	Oceania_New Zealand
1982	3210650	73.84	17632.4104	Oceania_New Zealand
1987	3317166	74.32	19007.19129	Oceania_New Zealand
1992	3437674	76.33	18363.32494	Oceania_New Zealand
1997	3676187	77.55	21050.41377	Oceania_New Zealand
2002	3908037	79.11	23189.80135	Oceania_New Zealand
2007	4115771	80.204	25185.00911	Oceania_New Zealand
1952	1165790	42.314	3112.363948	Americas_Nicaragua
1957	1358828	45.432	3457.415947	Americas_Nicaragua
1962	1590597	48.632	3634.364406	Americas_Nicaragua
1967	1865490	51.884	4643.393534	Americas_Nicaragua
1972	2182908	55.151	4688.593267	Americas_Nicaragua
1977	2554598	57.47	5486.371089	Americas_Nicaragua
1982	2979423	59.298	3470.338156	Americas_Nicaragua
1987	3344353	62.008	2955.984375	Americas_Nicaragua
1992	4017939	65.843	2170.151724	Americas_Nicaragua
1997	4609572	68.426	2253.023004	Americas_Nicaragua
2002	5146848	70.836	2474.548819	Americas_Nicaragua
2007	5675356	72.899	2749.320965	Americas_Nicaragua
1952	3379468	37.444	761.879376	Africa_Niger
1957	3692184	38.598	835.5234025	Africa_Niger
1962	4076008	39.487	997.7661127	Africa_Niger
1967	4534062	40.118	1054.384891	Africa_Niger
1972	5060262	40.546	954.2092363	Africa_Niger
1977	5682086	41.291	808.8970728	Africa_Niger
1982	6437188	42.598	909.7221354	Africa_Niger
1987	7332638	44.555	668.3000228	Africa_Niger
1992	8392818	47.391	581.182725	Africa_Niger
1997	9666252	51.313	580.3052092	Africa_Niger
2002	11140655	54.496	601.0745012	Africa_Niger
2007	12894865	56.867	619.6768924	Africa_Niger
1952	33119096	36.324	1077.281856	Africa_Nigeria
1957	37173340	37.802	1100.592563	Africa_Nigeria
1962	41871351	39.36	1150.927478	Africa_Nigeria
1967	47287752	41.04	1014.514104	Africa_Nigeria
1972	53740085	42.821	1698.388838	Africa_Nigeria
1977	62209173	44.514	1981.951806	Africa_Nigeria
1982	73039376	45.826	1576.97375	Africa_Nigeria
1987	81551520	46.886	1385.029563	Africa_Nigeria
1992	93364244	47.472	1619.848217	Africa_Nigeria
1997	106207839	47.464	1624.941275	Africa_Nigeria
2002	119901274	46.608	1615.286395	Africa_Nigeria
2007	135031164	46.859	2013.977305	Africa_Nigeria
1952	3327728	72.67	10095.42172	Europe_Norway
1957	3491938	73.44	11653.97304	Europe_Norway
1962	3638919	73.47	13450.40151	Europe_Norway
1967	3786019	74.08	16361.87647	Europe_Norway
1972	3933004	74.34	18965.05551	Europe_Norway
1977	4043205	75.37	23311.34939	Europe_Norway
1982	4114787	75.97	26298.63531	Europe_Norway
1987	4186147	75.89	31540.9748	Europe_Norway
1992	4286357	77.32	33965.66115	Europe_Norway
1997	4405672	78.32	41283.16433	Europe_Norway
2002	4535591	79.05	44683.97525	Europe_Norway
2007	4627926	80.196	49357.19017	Europe_Norway
1952	507833	37.578	1828.230307	Asia_Oman
1957	561977	40.08	2242.746551	Asia_Oman
1962	628164	43.165	2924.638113	Asia_Oman
1967	714775	46.988	4720.942687	Asia_Oman
1972	829050	52.143	10618.03855	Asia_Oman
1977	1004533	57.367	11848.34392	Asia_Oman
1982	1301048	62.728	12954.79101	Asia_Oman
1987	1593882	67.734	18115.22313	Asia_Oman
1992	1915208	71.197	18616.70691	Asia_Oman
1997	2283635	72.499	19702.05581	Asia_Oman
2002	2713462	74.193	19774.83687	Asia_Oman
2007	3204897	75.64	22316.19287	Asia_Oman
1952	41346560	43.436	684.5971438	Asia_Pakistan
1957	46679944	45.557	747.0835292	Asia_Pakistan
1962	53100671	47.67	803.3427418	Asia_Pakistan
1967	60641899	49.8	942.4082588	Asia_Pakistan
1972	69325921	51.929	1049.938981	Asia_Pakistan
1977	78152686	54.043	1175.921193	Asia_Pakistan
1982	91462088	56.158	1443.429832	Asia_Pakistan
1987	105186881	58.245	1704.686583	Asia_Pakistan
1992	120065004	60.838	1971.829464	Asia_Pakistan
1997	135564834	61.818	2049.350521	Asia_Pakistan
2002	153403524	63.61	2092.712441	Asia_Pakistan
2007	169270617	65.483	2605.94758	Asia_Pakistan
1952	940080	55.191	2480.380334	Americas_Panama
1957	1063506	59.201	2961.800905	Americas_Panama
1962	1215725	61.817	3536.540301	Americas_Panama
1967	1405486	64.071	4421.009084	Americas_Panama
1972	1616384	66.216	5364.249663	Americas_Panama
1977	1839782	68.681	5351.912144	Americas_Panama
1982	2036305	70.472	7009.601598	Americas_Panama
1987	2253639	71.523	7034.779161	Americas_Panama
1992	2484997	72.462	6618.74305	Americas_Panama
1997	2734531	73.738	7113.692252	Americas_Panama
2002	2990875	74.712	7356.031934	Americas_Panama
2007	3242173	75.537	9809.185636	Americas_Panama
1952	1555876	62.649	1952.308701	Americas_Paraguay
1957	1770902	63.196	2046.154706	Americas_Paraguay
1962	2009813	64.361	2148.027146	Americas_Paraguay
1967	2287985	64.951	2299.376311	Americas_Paraguay
1972	2614104	65.815	2523.337977	Americas_Paraguay
1977	2984494	66.353	3248.373311	Americas_Paraguay
1982	3366439	66.874	4258.503604	Americas_Paraguay
1987	3886512	67.378	3998.875695	Americas_Paraguay
1992	4483945	68.225	4196.411078	Americas_Paraguay
1997	5154123	69.4	4247.400261	Americas_Paraguay
2002	5884491	70.755	3783.674243	Americas_Paraguay
2007	6667147	71.752	4172.838464	Americas_Paraguay
1952	8025700	43.902	3758.523437	Americas_Peru
1957	9146100	46.263	4245.256698	Americas_Peru
1962	10516500	49.096	4957.037982	Americas_Peru
1967	12132200	51.445	5788.09333	Americas_Peru
